formula,A001,A002,A003,A004,A005,A006,A007,A008,A009,A010,A011,A012,A013,A014,A015,A016,A017,A018,A019,A020,A021,A022,A023,A024,A025,A026,A027,A028,A029,A030,A031,A032,A033,A034,A035,A036,A037,A038,A039,A040,A041,A042,A043,A044,A045,A046,A047,A048,A049,A050,A051,A052,A053,A054,A055,A056,A057,A058,A059,A060,A061,A062,A063,A064,A065,A066,A067,A068,A069,A070,A071,A072,A073,A074,A075,A076,A077,A078,A079,A080,A081,A082,A083,A084,A085,A086,A087,A088,A089,A090
C10H13NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7504878,0.0,0.0,0.0,0.0,7.766609589,6.883943662,0.0,0.0,0.0,7.996557468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2106204,0.0,0.0,4.795978552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.760817547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.194258675,0.0,0.0,0.0,4.636153846,11.94139265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.534307179,0.0
C10H13NO2,0.0,0.42554507,0.0,0.19743102871428572,0.508662614,0.0,0.4693335994285715,0.0,1.1531112558571428,0.6346455481428571,3.8650414428571427,3.0485595485714287,9.959027886142858,3.9232373714285718,5.370816327142856,0.364348713,4.382821260285715,15.650626572285715,0.0,0.0,2.0330696985714285,0.7927186557142857,0.0,0.0,9.6896804,0.0,2.0123142857142855,6.647142856857143,0.0,0.9841708111428572,4.281280788714286,0.0,8.27113503,5.888450704285715,0.42008928571428567,4.778909064,4.867431611428572,3.8152375671428573,2.9831251902857145,0.0,2.056962152857143,3.2333430914285715,3.423839936857143,0.0,0.0,0.0,0.0,1.0922678258571428,5.670337079,0.8801852371428571,1.182995343142857,0.8803514811428571,1.0138027122857143,1.615702795857143,0.0,0.0,10.801030353142856,0.5614461358571429,0.44836438928571426,0.13346390600000002,0.7798461757142858,1.3856901135714284,0.6955013735714285,0.7941404358571429,0.0,1.5008104242857143,0.0,6.945591796,0.0,0.5012079831428571,2.594165907,0.0,22.299910900714288,20.97642857642857,15.37557697842857,4.8335556550000005,0.5696741854285714,15.880263657142857,8.686928188571429,9.354395605571428,6.028060238571428,0.6178887992857143,1.9278479957142858,2.0975892857142857,2.0293971927142858,0.2146250217142857,0.16439985585714287,0.8217887725714286,1.4876937754285713,2.3734886867142855
C10H13NO5,0.0,0.0,0.0,0.110594214,1.626861702,0.0,0.0,0.0,1.8429304445,0.0,0.0,4.0663721415,77.70474375,2.6976045625,0.0,0.0,0.564913658,1.0912955465,1.6761421319999998,0.0,0.0,0.479276174,2.173414305,0.0,2.8845013475,0.0,1.96935,3.657164634,0.0,0.830552221,9.773474801,0.0,0.0,2.668028169,1.9556490385,0.0,0.0,0.0,1.935607676,0.0,0.0,4.9392418035,0.0,0.0,0.0,2.466967509,1.6413419915,0.0,0.0,0.0,0.0,0.0,0.0,0.6168096515,1.7202052785,0.0,2.3762183235,0.0,0.0,1.534415221,0.0,0.0,0.0,2.5484745765,1.3781572165,0.0,0.0,7.8248255235,2.966545643,1.180257353,0.0,3.2593346575,0.0,7.8976013535,0.0,0.4764037855,185.90862574,0.0,0.0,3.1954326925,4.790425532,0.425463336,0.4850989525,1.854735577,0.0,0.0,1.166316232,5.0931493815,1.269490818,0.0
C10H14N2O3,1.0067813765,9.171526195,3.224759872,0.0,2.0059840425,3.6476080245,0.587849162,2.575625,15.91368301,1.3036598495,2.0726962455,7.399428275,1.3329880045,0.0,0.0,9.739227215,0.0,0.0,1.17428088,14.62647245,0.0,1.4424170615,1.1696356275,0.0,0.0,0.0,0.0,0.0,0.0,15.33589436,3.3268965515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.606043569500001,3.55625,0.0,0.0,0.0,1.203158845,1.283116883,0.0,0.0,6.019744595,0.0,0.0,3.056469441,0.0,0.0,0.0,0.0,0.448463115,0.0,0.0,0.0,1.652115059,0.0,0.0,6.6147551565,20.497608455,24.564446955,0.0,0.0,0.0,5.760984505,0.0,0.0,0.685439189,0.0,0.8698107255,0.0,0.0,3.898389982,0.0,0.0,0.0,44.460855645500004,0.5421634615,5.093311315,1.886601705,0.0,0.0,1.8085141905,0.0
C10H14N2O4,6.944129555,2.0455580865,14.02732124,1.3965598125,4.3603723405,6.17970679,2.2205656425,3.9627083335,3.680131129,4.539558665,4.5648464165,8.733679835,3.289203926,1.9959695815,3.9715714285,10.19250315,4.5510204084999994,5.254251012,6.435871405,23.87792907,6.69480969,5.439810425,7.138731445,0.0,13.072641510999999,18.36108871,7.0539,3.8785060975,7.44180633,2.038715486,2.650106101,4.063432836,10.750813355,6.509577465,4.7830528845,12.55674895,0.0,3.656801777,8.34413646,18.20150415,0.0,4.499692623,5.71957117,2.828311793,0.0,14.361823105,11.7799422795,14.61705676,5.30130337,4.9166994105,0.0,3.0887444515,4.6539011705,1.7369436995,18.727214075,1.3802586205,14.8370370355,6.319134221500001,2.9620289855,10.3209569125,7.615677965,4.241962775,7.078395435,9.88983051,3.281958763,16.080200225,7.99571106,30.510568295,0.0,0.0,2.4593436645,10.63555114,0.567775468,2.960777027,1.951635992,0.0,5.02002924,18.42045253,19.747137745,11.24235577,15.76639265,0.0,14.840395808,2.3368990385,3.9834847235,4.235170524,5.91194281,34.9943863,2.3825959935,0.0
C10H14N2O5,0.903441296,0.0,1.357844184,0.0,5.268617021,3.427160494,4.592388268,3.66625,0.0,0.0,0.0,0.0,3.935005453,0.0,0.0,0.0,2.824960754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.831692677,0.0,0.0,9.565325342,9.362535211,0.0,21.66365546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04857324,0.0,0.0,0.0,0.0,0.0,4.697336066,0.0,7.495970901,10.29391825,9.687648054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.330067568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.866969447,3.891778319,0.0,0.0,0.0,6.76643026
C10H14N2O6,2.0875506075,0.0,3.5753468515,2.4260359659999997,0.0,0.0,5.503072626,0.0,1.7040478905,3.4686490855,0.0,10.0548336775,3.053653217,0.837718631,0.0,1.4126837465,0.304788069,0.657759784,3.6120135365,2.394205193,29.730103805,21.269948297499997,1.3708502025,0.49227907,2.2576819405,6.43608871,3.4611,0.0,11.48035382,0.72454982,8.032360745,0.0,0.0,0.0,1.0014423075,1.460530462,0.0,0.0,0.0,0.0,2.4911806045,0.0,3.0499543795,2.7259289175,0.0,2.429061372,0.917099567,0.0,0.7651011235,2.5071709235,0.0,0.0,1.8134590375,0.6432707775,2.584222874,0.0,0.0,1.080507172,1.3423913045,1.060156687,0.0,1.056683587,1.862920673,3.238644068,0.0,4.5590656285,3.8994920995,2.2857427715,0.0,1.4553308825,1.482224248,33.122889771,1.1358627860000001,0.9673986485,0.0,0.472050473,1.7342105265,0.0,4.7529069765,3.930144231,5.071421665,0.0,0.0,0.0,0.0,1.207582217,0.0,2.452949572,1.1589315525,1.3643026005
C10H14N4O10P2,0.0,0.0,24.29007471,0.597888976,8.69787234,7.672067901,6.634986034,0.0,2.429760547,0.0,8.109556314,10.11018711,9.759651036,0.0,2.378571429,0.0,5.638147567,7.933738192,6.354145516,20.34490184,10.62058824,4.804006894,16.14966262,0.574604651,10.31293801,1.584072581,5.4885,0.0,0.0,1.956182473,0.0,5.654960492,17.35273973,0.0,14.23774038,32.25819328,12.3437234,12.97878956,12.89445629,10.04502075,7.019325369,3.977663934,4.669981752,4.39095315,0.0,16.4099278,11.43867244,0.0,8.359011236,6.83497053,0.0,0.755992391,7.946488947,1.979517426,3.326744868,4.627413793,16.83450292,8.40630123,11.0957971,19.44980414,10.7717348,16.64754653,8.88046875,7.589830508,3.503350515,5.818131257,11.73419865,4.214955135,2.576763485,7.454117647,1.120145852,0.0,3.590644491,0.0,7.037832311,5.162082019,0.0,6.710736469,14.8440966,7.585961538,10.11382979,0.58186946,3.481955763,4.434951923,0.0,2.934409257,2.744154752,12.67906755,3.987145242,10.28699764
C10H14N5O6P,0.0,1.764464692,5.992956243,0.0,4.887234043,0.0,0.0,0.0,0.0,3.762271259,0.0,6.977650728,2.904143948,3.060228137,0.0,0.0,1.867660911,2.690688259,0.0,0.0,11.53944637,10.82546316,3.025101215,0.0,14.84474394,0.0,3.9408,4.848841463,0.0,4.168187275,7.14397878,7.372256365,4.657962329,7.461126761,3.473798077,5.753728992,0.0,0.0,4.990405117,0.0,0.0,0.0,3.611770073,0.0,0.0,0.0,0.0,0.0,1.72988764,4.164440079,0.0,0.0,3.200520156,2.378766756,0.0,1.889310345,0.0,0.0,2.787536232,0.0,0.0,1.585109983,1.91484375,6.824745763,10.51610825,12.45150167,9.511625282,11.44576271,0.0,5.219558824,0.0,5.23733863,0.934511435,1.26527027,0.0,1.213059937,5.842397661,0.0,0.0,27.93403846,0.0,0.73634166,0.0,1.723557692,0.0,0.0,0.0,6.237773549,3.240400668,6.658392435
C10H15N3O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4429116685,22.600038025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.8109844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6532716455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9389864865,0.0,0.0,0.0,0.0,1.041547406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H15N3O3,0.0,0.0,0.0,0.586395622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.103633218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.304918033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.468167406,0.0,0.0,0.0,0.0,0.0,4.963370902,0.0,0.0,0.0,0.0,0.0,0.0,10.35837629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81934339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.989153187,0.0,0.0
C10H15N5O11P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.21264995,12.53155894,0.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306617647,0.0,0.0,0.0,0.0,0.534855938,0.0,0.0,2.874959612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.789871293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.897364865,0.153374233,0.0,24.47426901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.578469302,0.0,0.0,0.0
C10H15NO,0.0,0.416287016,6.0701173955000005,1.253010164,0.0,0.0,1.938582402,0.9216666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6476452120000005,0.0,0.0,0.0,0.0,2.9129470055,0.0,0.0,34.309838275,3.309828629,0.0,0.0,0.0,10.8879351725,1.810503979,0.0,39.07975171,0.0,0.0,0.0,7.389335105,6.7495002775,9.45447761,0.0,9.2128250165,44.354303279999996,0.0,1.2849353795,0.0,0.0,3.5809523805,0.0,5.4085618,6.132907661999999,0.0,0.0,9.617945385999999,5.8791957104999994,1.277155425,0.0,1.5760233920000002,4.319262295,0.0,0.0,5.5128364905,7.1716582065,1.2450721155,0.0,1.4475515465,11.390489435,2.8825056435,0.0,0.0,6.7058823545,0.0,0.0,0.0,0.7256756755,1.088752556,0.39511041,0.0,29.535359364999998,29.90259392,0.0,0.0,0.0,0.9471478465,0.981706731,1.3417010735,0.0,0.0,0.0,1.02533389,0.0
C10H16,0.0,0.0,8.482283885,0.0,0.0,0.0,6.213687151,0.0,0.0,0.0,0.0,0.0,0.0,6.70243346,0.0,0.0,0.0,3.234412955,0.0,0.0,18.41539792,15.25993106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.866100796,0.0,0.0,0.0,0.0,0.0,0.0,20.91521377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.730214425,4.491854508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.37048853,0.0,6.2925,0.0,0.0,0.0,0.0,0.0,0.0,6.292105263,0.0,12.94964222,7.416346154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H16N2O3S,0.0,0.0,0.0,0.740500391,7.255585106,0.0,1.381843575,4.050625,2.777822121,2.497362756,5.070648464,0.0,3.380806979,2.068745247,0.0,0.0,0.0,2.067476383,16.81895093,0.0,0.0,0.616544593,2.286369771,0.759627907,0.0,4.395665323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.655829832,34.8162766,0.0,0.0,0.0,0.0,4.691188525,1.619069343,3.634410339,0.0,0.0,1.937085137,0.0,0.0,0.0,32.47066246,0.0,1.367945384,1.085790885,1.520410557,0.0,3.457309942,1.509989754,2.843043478,0.0,0.0,0.934348562,2.062319712,0.0,0.0,101.123693,0.0,0.0,0.0,1.519191176,2.67620784,0.0,0.0,3.092432432,1.022290389,0.794384858,3.906432749,2.088819876,4.85608229,0.0,7.700193424,0.0,1.963795111,0.0,0.0,0.0,0.0,0.0,1.452671119,0.0
C10H16N4O3,0.0,1.975854214,3.60416222,0.322869429,0.0,1.8423611110000002,2.599650838,3.3257291665,2.2621436715,0.0,5.313822525,9.30452183,0.7836968375,1.7074904945,2.3462857145,1.4441201175,2.222135008,0.0,0.0,2.2570297655,0.0,1.401314089,0.0,6.52688372,0.76967655,3.2838205645,0.0,0.0,0.0,0.556362545,5.21172414,0.0,2.0592893835,0.0,1.277403846,0.0,0.0,1.899278179,1.723880597,0.0,0.0,1.9357581965,2.422718978,1.175403877,0.0,2.3535198555,2.4486291485,0.0,0.0,0.0,0.0,0.558433735,1.4187581275,3.3448793565,2.233372434,2.3353448275,4.5833333335,0.0,3.786884058,0.0,0.0,0.3865482235,2.276953125,0.0,0.418878866,7.69521691,0.0,0.459122632,0.0,2.9666911765000004,1.0876025525,0.0,2.3874220375,4.780337838,5.1992842535,4.7960252365,2.568128655,0.0,4.7860465115,3.0197596155,4.872678917,0.8071716355,0.0,1.0926201925,1.033649876,0.9247563945,0.0,0.6201236915,0.538772955,0.0
C10H16N5O14P3,3.566801619,11.09088838,6.799786553,1.112275215,5.306648936,13.84675926,0.0,9.579791667,7.607411631,7.225349839,0.0,2.519126819,7.985496183,0.749657795,15.60085714,3.681898362,0.0,1.887989204,9.026395939,0.0,0.0,0.647824214,1.929554656,26.05032558,4.638814016,16.94334677,5.6085,6.263597561,0.0,1.031332533,0.0,4.008779631,0.0,2.395492958,15.90817308,0.0,8.24106383,0.0,3.214285714,9.579771784,15.1205903,4.628893443,13.77208029,0.0,31.53846662,0.0,2.431313131,0.0,3.848359551,1.374066798,0.0,11.67869372,8.532444733,3.648579088,7.201759531,0.0,0.0,1.452817623,8.685652174,5.32495803,3.451794616,13.48866328,23.8858774,22.4220339,1.471005155,4.906451613,1.731264108,1.834695912,0.0,13.65529412,0.0,2.144985104,48.27047817,0.0,22.23721881,0.0,10.35204678,4.519432121,0.0,5.841923077,0.0,3.431506849,5.623690338,1.539807692,3.918827415,5.718087698,2.443650126,3.253758325,6.312771285,6.765248227
C10H17N3O5,0.0,1.282460137,6.070117396,2.146677091,3.89893617,0.0,9.720670391,0.0,4.035290764,4.458826695,0.0,39.57380457,2.631624864,0.0,7.434857143,0.0,0.0,3.16977058,0.0,0.0,6.855190311,5.894657475,0.0,1.268651163,50.51428571,4.001612903,4.7295,0.0,11.33128492,2.200240096,24.00891247,11.31387182,25.84469178,26.23070423,0.0,4.905409664,0.0,9.762076624,0.0,16.53267635,24.37189037,37.03381148,26.34689781,0.0,0.0,3.114440433,2.433044733,0.0,0.0,6.347937132,0.0,2.725301205,14.25,5.059946381,7.194017595,0.0,3.588304094,8.964959016,0.0,0.0,3.698105683,3.834686971,0.0,0.0,11.29445876,0.0,6.004063205,8.451744766,3.876037344,0.0,2.114220602,8.361271102,1.962577963,0.855810811,0.0,4.366561514,4.638011696,19.35226264,12.3509839,38.535,27.54487427,1.067042707,3.968451688,8.512067308,8.865235343,0.0,2.541295206,14.1585157,7.162437396,4.881560284
C10H17N3O6,30.93198381,0.0,38.06542156,3.710007819,17.83670213,20.10385802,16.43442737,23.11729167,33.06567845,47.0153929,14.59249147,32.49480249,17.391494,0.0,28.69257143,0.0,0.0,8.381781377,0.0,21.25307156,9.976297578,17.09831969,6.883130904,0.797581395,0.0,0.0,0.0,0.0,69.09962756,6.166386555,0.0,16.03906936,39.85222603,35.36450704,0.0,0.0,0.0,26.57740144,0.0,0.0,7.72642305,20.58032787,13.52490876,0.0,0.0,10.32815884,10.72669553,0.0,4.065707865,25.08899804,0.0,13.02155992,23.62704811,5.230616622,8.287565982,9.389482759,0.0,4.16557377,11.37101449,0.0,14.1052343,0.0,14.7171274,0.0,4.965463918,82.30011123,17.92990971,18.66999003,16.42904564,10.31801471,27.81030082,0.0,0.0,8.063310811,9.241513292,0.0,17.30204678,10.66397516,102.1650268,50.02096154,32.05851064,0.982191781,39.59982538,16.46653846,0.0,0.0,8.102018503,24.25889629,9.198080134,11.73806147
C10H17N3O6S,4.856680162,2.765831435,8.348772679,1.047537138,5.72287234,1.955864198,3.094064246,7.505208333,5.778335234,0.0,10.91467577,9.458731809,4.200327154,3.131406844,9.232285714,4.6549769,0.87755102,3.08488529,4.298138748,12.49284357,0.0,3.799181387,1.699460189,0.0,7.810781671,8.387903226,0.0,11.1975,0.0,3.055582233,0.0,0.0,13.86780822,14.03521127,4.827163462,9.115651261,71.9181383,3.872515269,3.990618337,0.0,10.87716093,4.786270492,4.174817518,5.451130856,0.0,6.201805054,2.622510823,80.88589819,2.452179775,5.479174853,0.0,1.330120482,3.520806242,1.746434316,3.375659824,8.40137931,21.71345029,3.675614754,4.023913043,3.05573587,2.635842473,3.357191201,2.369350962,13.56271186,1.009149485,5.372636263,4.082844244,4.377068794,9.241182573,3.978529412,4.976390155,14.70953327,2.482536383,3.690202703,5.68404908,0.0,11.05789474,8.737267081,14.35035778,9.992307692,18.28259188,1.24544722,4.159313155,2.015625,4.194549959,2.847442144,4.07510513,10.71550904,4.507262104,5.316312057
C10H17NO6,4.8112348175,2.278473804,2.886339381,0.485066458,1.8406914895,1.1238425925,2.50349162,5.428125,5.2548745725,5.7071851455000004,4.8781569965,12.802546775,2.5979280265,3.120456274,7.186142857,4.2490130195,0.0,1.558839406,5.7193739425,0.0,0.0,6.131387333,4.261133603,2.357302326,7.4623989215,4.051965726,5.58345,4.0677439025,0.0,0.0,0.0,0.0,7.873458904,2.9692957745,3.828365385,1.678282563,5.467659575,3.722015547,2.7214285715,0.0,2.1843288825,4.7469262295,4.342198905,3.143941842,0.0,5.372833935,3.674025974,0.0,0.0,3.719941061,0.0,2.0715599239999998,2.685663199,0.0,3.168914956,1.7262931035,4.520467836,2.691854508,0.0,2.5707330720000003,1.7342721835,1.4886632825,2.0853064905,5.0220338985,2.7031572165,14.013070075,4.419074492,7.1584247265,3.961773859,0.0,1.4857793985,10.539175772,1.7691268194999998,1.284121622,0.0,1.7733123025,6.7647660814999995,4.072094055,11.7410554565,10.2858173095,16.266150871500002,0.6870265915,0.0,1.015168269,1.423327828,0.0,0.0,0.0,0.9226627715,1.0082742315
C10H18N2O3,4.096693657333334,1.914958238333333,9.832764141,1.1658326816666666,4.902304963333333,4.74223251,3.6397346369999997,5.145763889,112.16961230999999,103.48024759,10.923549486666667,5.097713096666666,4.148309706666667,2.014068441,2.7887619046666665,8.45102898,6.507326006666666,8.246558704666667,5.5856739986666675,16.93622546,6.808073819,8.056484272666665,1.4475933423333334,0.8173023253333334,1.6544474393333333,6.593044355,1.9942000000000002,1.3208536586666666,0.0,4.615246098666667,13.749124667333334,4.520368743333333,2.687928082333333,0.9095774646666668,5.112419871,1.5079831933333334,0.0,0.0,7.530206113333334,0.0,1.9635277583333333,7.024316940333334,2.8434306570000003,4.004684976666667,10.082022473333332,4.472924187666667,6.005483405,0.0,12.027775279999998,7.5110019633333325,0.0,7.221116041999999,3.1894668399999997,3.2978552276666666,3.4146627566666665,1.9728160920000002,0.4442495126666667,4.402766392333333,0.36289855066666665,6.614493564333333,9.654835495,25.050197403333332,5.720192307666667,12.073672316,2.3487113403333333,6.275973303333333,7.7457110600000005,5.80787637,11.08599585,1.232132353,0.0,0.0,0.0,1.2733108106666666,8.494001363333332,0.9314195583333333,3.1403508773333333,5.9959183676666665,0.0,4.221057693333333,2.4536750483333334,0.0,38.973806753333335,1.542403846,2.644591247,4.380816077666667,8.311438184333333,0.0,1.775709516,2.7085106383333333
C10H18N2O5,5.752226719599999,2.7059225512,27.849861261599997,1.8871618454,3.2467553192,9.204845680799998,1.5793156424,3.1038333340000004,4.5750855192,3.4479655540000005,4.674880546,0.0,2.7093565974000002,2.0314220532,10.987428571199999,2.9098110038,2.356232339,12.262429150200001,2.564365482,12.889474352,5.8340484435999995,4.9242395526,8.599460189399998,0.7024186045999999,5.736172507999999,0.3198387096,2.7723,1.0250121952,0.0,4.6606722688,0.0,4.069148375999999,9.555513698,2.647267606,5.3954326928,1.8039075629999999,0.0,2.8245974458000003,2.393773988,0.0,2.5840056220000003,6.833278688,6.396459854,2.5208239096,0.5584005288,18.4484476544,12.3634920624,1.5420245758,13.418723596,6.357956778,0.0,4.1189600502,4.6263589078,1.6394638068,3.813642228,4.7960000004,9.368732942,2.3546618859999997,2.2028405796,8.1182316738,6.025872382,2.2635194586,4.616466347,3.1107118639999998,1.464742268,8.20211346,6.864446953400001,8.175792622,3.5399377600000004,1.6352647059999998,1.5009298085999998,5.126395234,0.2143451144,2.805,1.4352556236,0.802258675,3.139005848,6.9786335402,3.4103398929999997,5.5236346154,6.41303675,0.0,3.2927008148,1.3727884616,2.443699422,4.9629719854,4.2907317076,2.5228544246,0.6424707846000001,2.7170685586000003
C10H18N4O5,0.0,0.0,0.0,0.393119625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.68212058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.614423077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.782504389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.259664948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.10807453,0.0,15.71884615,0.0,1.066800967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H18N4O6,0.0,0.0,0.0,0.363330727,2.2344414895,0.0,0.0,0.0,0.0,0.0,0.0,8.19948025,0.0,0.0,0.0,0.0,0.7627943485,0.0,0.0,0.0,0.0,3.6370960795,0.0,0.0,20.268867925000002,0.0,0.0,0.0,0.0,1.2524009605,0.0,0.0,25.323287675,22.302957745,0.0,0.0,0.0,7.393475848,0.0,0.0,0.0,24.429610654999998,11.74365876,0.0,0.0,0.0,0.0,0.0,3.0884494385,0.0,2.5302839115,0.0,13.911280885,5.9669436995,0.0,0.0,0.0,8.8327100385,0.0,0.0,0.0,3.6065989849999998,0.0,0.0,6.771198453499999,0.0,0.0,6.119641075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1976608185,13.559760424,7.811940965,9.299278845,0.0,1.2925866235,0.0,2.751923077,0.0,0.0,0.0,5.199048525,8.112646075,0.0
C10H18O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.655060729,0.0,0.0,10.01384083,0.0,5.831983806,0.0,15.00161725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.310445205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.291625125,0.0,0.0,0.0,2.975515464,0.0,0.0,7.690827517,0.0,6.427058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.429903846,0.0,0.0,0.0,12.00313987,3.454006678,3.879432624
C10H7NO2,0.0,0.0,17.02700107,0.0,6.687765957,0.0,8.435824022,2.600208333,7.886202965,2.510441335,3.01774744,12.34054054,0.0,4.626387833,4.182,5.38450231,0.915070644,4.128879892,24.16734349,0.0,0.0,0.0,2.966801619,0.0,0.0,0.0,0.0,0.0,0.0,1.911284514,0.0,4.987532924,9.002311644,0.0,1.569230769,0.0,0.0,0.0,3.189339019,0.0,0.0,0.0,18.78640511,0.0,0.0,0.0,1.258874459,0.0,4.928898876,6.128094303,0.0,1.952758402,0.0,0.0,20.54269795,0.0,0.0,1.321721311,0.0,0.741522104,2.400747757,0.0,2.849639423,0.0,0.0,11.9836485,2.927878104,11.41645065,4.194087137,11.46375,2.272561531,3.936643496,1.342203742,1.578851351,1.69202454,0.0,6.509064327,0.0,0.0,0.0,16.75270793,1.941901692,6.220547148,0.0,0.0,0.0,0.0,7.492578497,0.972871452,11.5607565
C10H8O,0.0,0.0,0.0,0.0,27.2037234,0.0,0.0,0.0,0.0,0.0,6.847440273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.60224041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317887155,6.485570292,0.0,0.0,0.0,4.393509615,7.239390756,0.0,0.0,0.0,0.0,0.0,0.0,6.276733577,3.531179321,0.0,0.0,3.078932179,0.0,0.0,6.233398821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.303941909,0.0,0.0,6.76266137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
